CATEGORY,START_TIME,ROAD,DEPARTMENT,RESPONSIBILITY,YEAR,SOURCE_YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX,SEASON,SEASON_INDEX,MONTH,LAMBDA_DYNAMIC,LAMBDA0,LAMBDA1,LAMBDA_MONTH,SPIKE_FLAG,TRANSITION_FLAG,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,ENTITY_TYPE,REASON
2,2025-06-02 13:43:08.251891055,Южно-Уральская,CSH,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,152 days 12:42:29.261133743,219642.4876855624,92.79382343808538,0.4084507042253521,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,16,"1,2ч",13,"2,18ч",1,"2,35ч",road,Тонкий гребень колеса грузового вагона
2,2025-06-03 06:19:41.128657692,Южно-Уральская,CSH,"Ю-УР, ШЧ-10 (Р)",2025,2024,153 days 05:19:02.137900380,220639.035631673,996.5479461106006,0.4112676056338028,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,22,"3,65ч",26,"3,85ч",11,"1,72ч",road,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы
1,2025-06-04 12:26:54.372546516,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,154 days 11:26:15.381789204,222446.2563631534,1807.2207314803964,0.4140845070422535,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,15,"10,07ч",2,"1,85ч",26,"2,07ч",road,"Лампы, перегорание основной нити"
2,2025-06-04 18:38:30.422835342,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,154 days 17:37:51.432078030,222817.8572013005,371.6008381471038,0.4169014084507042,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,22,"5,47ч",5,"1,17ч",4,"2,02ч",road,"Лампы, перегорание основной нити"
3,2025-06-04 21:05:05.506932996,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,154 days 20:04:26.516175684,222964.4419362614,146.58473496089573,0.4197183098591549,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,"Лампы, перегорание основной нити"
3,2025-06-05 01:24:05.679528360,Южно-Уральская,CV,"Ю-УР, ШЧ-10 (Р)",2025,2024,155 days 00:23:26.688771048,223223.4448128508,259.002876589424,0.4225352112676056,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-06-06 20:30:51.968775222,Южно-Уральская,CV,"Ю-УР, ШЧ-8 (Э)",2025,2024,156 days 19:30:12.978017910,225810.2163002985,2586.771487447666,0.4253521126760563,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Выщербина на ободе колеса грузового вагона
3,2025-06-07 23:51:36.439270284,Южно-Уральская,CV,"Ю-УР, ШЧ-8 (Э)",2025,2024,157 days 22:50:57.448512972,227450.9574752162,1640.7411749176972,0.428169014084507,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-06-08 04:47:40.845731172,Южно-Уральская,CSH,"Ю-УР, ШЧ-10 (Р)",2025,2024,158 days 03:47:01.854973860,227747.030916231,296.07344101482886,0.4309859154929577,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Перегорание лампы линзового светофора
2,2025-06-09 08:56:24.230128488,Южно-Уральская,CV,"Ю-УР, ШЧ-10 (Р)",2025,2024,159 days 07:55:45.239371176,229435.7539895196,1688.7230732885946,0.4338028169014084,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,56,"19,43ч",10,"2,27ч",17,"0,78ч",road,Тонкий гребень колеса грузового вагона
2,2025-06-10 12:30:08.598491568,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,160 days 11:29:29.607734256,231089.4934622376,1653.739472717978,0.4366197183098591,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,27,"18,4ч",26,"3,92ч",31,"0,68ч",road,"Лампы, перегорание основной нити"
2,2025-06-16 04:31:50.426761284,Южно-Уральская,CSH,"Ю-УР, ШЧ-10 (Р)",2025,2024,166 days 03:31:11.436003972,239251.19060006615,8161.697137828596,0.4394366197183099,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,41,"22,17ч",26,"11,18ч",11,"3,05ч",road,Тонкий гребень колеса грузового вагона
2,2025-06-16 15:38:10.024300920,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,166 days 14:37:31.033543608,239917.5172257268,666.3266256606148,0.4422535211267606,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,6,"9,73ч",20,"0,5ч",17,"1,72ч",road,"Лампы, перегорание основной нити"
2,2025-06-18 12:22:14.464901112,Южно-Уральская,CT,"Ю-УР, ШЧ-8 (Э)",2025,2024,168 days 11:21:35.474143800,242601.59123573,2684.0740100031835,0.4450704225352113,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,7,"11,97ч",16,"8,27ч",5,"0,37ч",road,Тонкий гребень колеса грузового вагона
3,2025-06-19 01:35:21.287180694,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,169 days 00:34:42.296423382,243394.7049403897,793.1137046597141,0.447887323943662,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
1,2025-06-21 04:33:38.865897024,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,171 days 03:32:59.875139712,246452.9979189952,3058.2929786054883,0.4507042253521127,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,28,"3,83ч",26,"2,08ч",26,"1,87ч",road,Тонкий гребень колеса грузового вагона
1,2025-06-21 06:42:29.322268164,Южно-Уральская,CV,"Ю-УР, ШЧ-8 (Э)",2025,2024,171 days 05:41:50.331510852,246581.83885851415,128.84093951899558,0.4535211267605634,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,43,"3,62ч",25,"0,62ч",30,"1,38ч",road,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы
2,2025-06-21 11:00:59.228679882,Южно-Уральская,CSH,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,171 days 10:00:20.237922570,246840.3372987095,258.4984401953116,0.4563380281690141,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,10,"1,85ч",0,,15,"0,85ч",road,Тонкий гребень колеса грузового вагона
2,2025-06-23 05:24:48.522589182,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,173 days 04:24:09.531831870,249384.1588638645,2543.821565154998,0.4591549295774648,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,55,"0,15ч",1,"0,53ч",0,,road,Тонкий гребень колеса грузового вагона
2,2025-06-24 19:39:19.424476668,Южно-Уральская,CV,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,174 days 18:38:40.433719356,251678.6738953226,2294.5150314581115,0.4619718309859155,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,11,"0,63ч",3,"1,75ч",25,"0,98ч",road,Тонкий гребень колеса грузового вагона
1,2025-06-25 03:48:06.711693984,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,175 days 02:47:27.720936672,252167.4620156112,488.7881202886056,0.4647887323943662,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,9,"18,22ч",3,"1,4ч",12,"1,55ч",road,Тонкий гребень колеса грузового вагона
3,2025-06-26 00:06:15.514388778,Южно-Уральская,CV,"Ю-УР, ШЧ-4 (Э)",2025,2024,175 days 23:05:36.523631466,253385.6087271911,1218.1467115799023,0.4676056338028169,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы
3,2025-06-26 10:53:12.317836992,Южно-Уральская,CV,"Ю-УР, ШЧ-8 (Э)",2025,2024,176 days 09:52:33.327079680,254032.555451328,646.9467241368839,0.4704225352112676,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
1,2025-06-26 11:07:06.826692090,Южно-Уральская,CV,"Ю-УР, ШЧ-8 (Э)",2025,2024,176 days 10:06:27.835934778,254046.46393224632,13.90848091832595,0.4732394366197183,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,10,"9,07ч",6,"4,17ч",50,"0,23ч",road,Тонкий гребень колеса грузового вагона
3,2025-06-26 11:42:35.225383074,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,176 days 10:41:56.234625762,254081.93724376272,35.4733115163981,0.476056338028169,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,"Лампы, перегорание основной нити"
3,2025-06-26 12:57:23.923678332,Южно-Уральская,CV,"Ю-УР, ШЧ-8 (Э)",2025,2024,176 days 11:56:44.932921020,254156.748882017,74.81163825429394,0.4788732394366197,Лето,3,6,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,"Лампы, перегорание основной нити"
2,2025-06-27 04:56:01.162656234,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,177 days 03:55:22.171898922,255115.3695316487,958.620649631688,0.4816901408450704,Лето,3,6,0.0009404970105062,0.0007456559889733,0.0022369679669199,32.21233872364784,0,1,16,"6,3ч",6,"2,85ч",22,"0,77ч",road,Тонкий гребень колеса грузового вагона
2,2025-06-27 08:07:42.888117846,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,177 days 07:07:03.897360534,255307.0649560089,191.695424360194,0.4845070422535211,Лето,3,6,0.0017080848592238,0.0007456559889733,0.0022369679669199,32.21233872364784,0,1,3,"2,05ч",9,"1,62ч",2,"0,27ч",road,Тонкий гребень колеса грузового вагона
1,2025-06-27 09:17:11.687344242,Южно-Уральская,CSH,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,177 days 08:16:32.696586930,255376.5449431155,69.47998710660613,0.4873239436619718,Лето,3,6,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,4,"32,87ч",25,"1,38ч",11,"0,32ч",road,Тонкий гребень колеса грузового вагона
2,2025-06-28 06:23:23.516892360,Южно-Уральская,CSH,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,178 days 05:22:44.526135048,256642.7421022508,1266.1971591353067,0.4901408450704225,Лето,3,6,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,6,"14,85ч",6,"1,45ч",8,"3,5ч",road,Тонкий гребень колеса грузового вагона
2,2025-06-28 07:21:12.488712984,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,178 days 06:20:33.497955672,256700.5582992612,57.816197010397445,0.4929577464788732,Лето,3,6,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,16,"2,6ч",26,"1,02ч",5,"0,93ч",road,"Лампы, перегорание основной нити"
3,2025-06-28 15:42:14.657626698,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,178 days 14:41:35.666869386,257201.5944478231,501.03614856189233,0.4957746478873239,Лето,3,6,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,,,,,,,road,Тонкий гребень колеса грузового вагона
2,2025-06-29 08:26:12.314662578,Южно-Уральская,CV,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,179 days 07:25:33.323905266,258205.5553984211,1003.9609505980044,0.4985915492957746,Лето,3,6,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,29,"2,73ч",20,"0,12ч",26,"2,13ч",road,Тонкий гребень колеса грузового вагона
3,2025-06-29 09:46:11.389355856,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,179 days 08:45:32.398598544,258285.5399766424,79.98457822130877,0.5014084507042254,Лето,3,6,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,,,,,,,road,Тонкий гребень колеса грузового вагона
1,2025-06-29 11:34:15.002984712,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,179 days 10:33:36.012227400,258393.60020379,108.06022714756546,0.504225352112676,Лето,3,6,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,18,"8,32ч",3,"1,03ч",3,"0,13ч",road,Тонкий гребень колеса грузового вагона
3,2025-06-29 17:55:30.922349237,Южно-Уральская,CSH,"Ю-УР, ШЧ-10 (Р)",2025,2024,179 days 16:54:51.931591925,258774.86552653208,381.2653227421106,0.5070422535211268,Лето,3,6,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-06-29 23:12:59.624519376,Южно-Уральская,CSH,"Ю-УР, ШЧ-10 (Р)",2025,2024,179 days 22:12:20.633762064,259092.3438960344,317.4783695022925,0.5098591549295775,Лето,3,6,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,,,,,,,road,"Лампы, перегорание основной нити"
2,2025-06-30 04:42:03.633334524,Южно-Уральская,CSH,"Ю-УР, ШЧ-10 (Р)",2025,2024,180 days 03:41:24.642577212,259421.4107096202,329.0668135858141,0.5126760563380282,Лето,3,6,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,20,"18,45ч",3,"1,13ч",16,"1,67ч",road,Тонкий гребень колеса грузового вагона
3,2025-06-30 10:43:41.517776304,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,180 days 09:43:02.527018992,259783.0421169832,361.6314073630201,0.5154929577464789,Лето,3,6,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,,,,,,,road,"Лампы, перегорание основной нити"
1,2025-07-01 09:02:01.080032154,Южно-Уральская,CSH,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,181 days 08:01:22.089274842,261121.3681545807,1338.3260375974933,0.5183098591549296,Лето,3,7,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,118,"11,07ч",14,"2,07ч",6,"0,48ч",road,Тонкий гребень колеса грузового вагона
2,2025-07-01 09:26:45.451442226,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,181 days 08:26:06.460684914,261146.1076780819,24.739523501193617,0.5211267605633803,Лето,3,7,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,38,"2,03ч",7,"1,2ч",50,"1,03ч",road,Тонкий гребень колеса грузового вагона
3,2025-07-01 20:05:33.768023958,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,181 days 19:04:54.777266646,261784.9129544441,638.8052763621963,0.523943661971831,Лето,3,7,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-07-01 22:03:51.549612942,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,181 days 21:03:12.558855630,261903.2093142605,118.2963598164206,0.5267605633802817,Лето,3,7,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,,,,,,,road,Тонкий гребень колеса грузового вагона
1,2025-07-02 01:33:01.308307050,Южно-Уральская,CV,"Ю-УР, ШЧ-4 (Э)",2025,2024,182 days 00:32:22.317549738,262112.3719591623,209.16264490177852,0.5295774647887324,Лето,3,7,0.0022369679669199,0.0007456559889733,0.0022369679669199,32.21233872364784,1,0,22,"8,45ч",0,,8,"0,23ч",road,Тонкий гребень колеса грузового вагона
1,2025-07-02 03:38:27.459643878,Южно-Уральская,CSH,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,182 days 02:37:48.468886566,262237.8078147761,125.4358556137886,0.532394366197183,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,23,"15,47ч",9,"2,77ч",12,"1,33ч",road,"Лампы, перегорание основной нити"
3,2025-07-02 16:49:35.766147534,Южно-Уральская,CSH,"Ю-УР, ШЧ-10 (Р)",2025,2024,182 days 15:48:56.775390222,263028.9462565037,791.1384417276131,0.5352112676056338,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
2,2025-07-04 05:16:36.589481244,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,184 days 04:15:57.598723932,265215.95997873216,2187.0137222284684,0.5380281690140845,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,35,"2,62ч",20,"3,62ч",26,"0,33ч",road,Тонкий гребень колеса грузового вагона
2,2025-07-04 07:36:01.991642838,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,184 days 06:35:23.000885526,265355.3833480921,139.42336935992353,0.5408450704225352,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,1,"19,32ч",0,,26,"2,22ч",road,Тонкий гребень колеса грузового вагона
3,2025-07-04 14:48:25.578894306,Южно-Уральская,CV,"Ю-УР, ШЧ-10 (Р)",2025,2024,184 days 13:47:46.588136994,265787.7764689499,432.3931208578288,0.543661971830986,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы
3,2025-07-05 01:14:35.758900086,Южно-Уральская,CV,"Ю-УР, ШЧ-4 (Э)",2025,2024,185 days 00:13:56.768142774,266413.9461357129,626.1696667629876,0.5464788732394367,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-07-05 03:41:43.076918274,Южно-Уральская,CV,"Ю-УР, ШЧ-4 (Э)",2025,2024,185 days 02:41:04.086160962,266561.0681026827,147.1219669698039,0.5492957746478874,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Выщербина на ободе колеса грузового вагона
2,2025-07-06 11:48:38.050659090,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,186 days 10:47:59.059901778,268487.9843316963,1926.9162290135864,0.5521126760563381,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,23,"7,22ч",3,"1,42ч",18,"1,95ч",road,Тонкий гребень колеса грузового вагона
3,2025-07-07 22:22:15.836333094,Южно-Уральская,CT,"Ю-УР, ШЧ-13 (Р)",2025,2024,187 days 21:21:36.845575782,270561.6140929297,2073.629761233402,0.5549295774647888,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
1,2025-07-09 14:45:58.027691166,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,189 days 13:45:19.036933854,272985.3172822309,2423.703189301188,0.5577464788732395,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,31,"0,22ч",16,"0,72ч",6,"0,38ч",road,Тонкий гребень колеса грузового вагона
1,2025-07-10 10:21:52.322577702,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,190 days 09:21:13.331820390,274161.2221970065,1175.9049147756305,0.5605633802816902,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,51,"8,15ч",16,"1,07ч",10,"0,7ч",road,Тонкий гребень колеса грузового вагона
1,2025-07-11 02:11:00.619627500,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,191 days 01:10:21.628870188,275110.3604811698,949.1382841632584,0.5633802816901409,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,14,"30,52ч",14,"3,08ч",13,"2,77ч",road,Тонкий гребень колеса грузового вагона
1,2025-07-11 08:59:27.387652218,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,191 days 07:58:48.396894906,275518.8066149151,408.4461337453104,0.5661971830985916,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,39,"8,07ч",20,"1,8ч",16,"0,37ч",road,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы
2,2025-07-12 08:47:17.095299456,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,192 days 07:46:38.104542144,276946.6350757024,1427.8284607873063,0.5690140845070423,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,43,"8,35ч",14,"1,1ч",10,"2,27ч",road,Тонкий гребень колеса грузового вагона
1,2025-07-12 21:55:51.216347556,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,192 days 20:55:12.225590244,277735.2037598374,788.5686841349816,0.571830985915493,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,17,"0,4ч",8,"5,75ч",2,"0,32ч",road,Тонкий гребень колеса грузового вагона
3,2025-07-16 04:53:40.016209734,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,196 days 03:53:01.025452422,282473.01709087373,4737.813331036363,0.5746478873239437,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
2,2025-07-19 09:57:18.383288664,Южно-Уральская,CSH,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,199 days 08:56:39.392531352,287096.6565421892,4623.639451315452,0.5774647887323944,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,56,"15,7ч",0,,0,,road,Тонкий гребень колеса грузового вагона
3,2025-07-21 14:36:59.641063614,Южно-Уральская,CT,"Ю-УР, ШЧ-8 (Э)",2025,2024,201 days 13:36:20.650306302,290256.3441717717,3159.687629582535,0.5802816901408451,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-07-22 00:35:41.814055794,Южно-Уральская,CSH,"Ю-УР, ШЧ-4 (Э)",2025,2024,201 days 23:35:02.823298482,290855.04705497465,598.7028832029318,0.5830985915492958,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-07-22 10:51:01.437254922,Южно-Уральская,CV,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,202 days 09:50:22.446497610,291470.3741082935,615.3270533188479,0.5859154929577465,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-07-24 05:39:22.133665296,Южно-Уральская,CSH,"Ю-УР, ШЧ-8 (Э)",2025,2024,204 days 04:38:43.142907984,294038.7190484664,2568.344940172916,0.5887323943661972,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы
1,2025-07-25 10:51:01.630311264,Южно-Уральская,CV,"Ю-УР, ШЧ-4 (Э)",2025,2024,205 days 09:50:22.639553952,295790.3773258992,1751.6582774327835,0.5915492957746479,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,51,"14,42ч",3,"3,15ч",69,"2,02ч",road,Тонкий гребень колеса грузового вагона
3,2025-07-26 14:05:18.864169254,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,206 days 13:04:39.873411942,297424.6645568657,1634.2872309664965,0.5943661971830986,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Выщербина на ободе колеса грузового вагона
3,2025-07-26 21:25:08.831285028,Южно-Уральская,CV,"Ю-УР, ШЧ-13 (Р)",2025,2024,206 days 20:24:29.840527716,297864.4973421286,439.83278526290087,0.5971830985915493,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,"Лампы, перегорание основной нити"
2,2025-07-28 13:28:12.033935142,Южно-Уральская,CT,"Ю-УР, ШЧ-10 (Р)",2025,2024,208 days 12:27:33.043177830,300267.55071963056,2403.0533775019576,0.6,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,0,,13,"1,55ч",10,"0,85ч",road,Тонкий гребень колеса грузового вагона
1,2025-07-29 08:49:45.453535260,Южно-Уральская,CSH,"Ю-УР, ШЧ-10 (Р)",2025,2024,209 days 07:49:06.462777948,301429.1077129657,1161.5569933351944,0.6028169014084507,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,16,"7,75ч",10,"1,23ч",16,"2,9ч",road,Тонкий гребень колеса грузового вагона
1,2025-07-29 22:03:53.771086296,Южно-Уральская,CSH,"Ю-УР, ШЧ-10 (Р)",2025,2024,209 days 21:03:14.780328984,302223.2463388164,794.1386258506682,0.6056338028169014,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,51,"6,07ч",8,"0,82ч",30,"1,47ч",road,Тонкий гребень колеса грузового вагона
1,2025-07-31 18:53:37.487511240,Южно-Уральская,CT,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",2025,2024,211 days 17:52:58.496753928,304912.9749458988,2689.72860708239,0.6084507042253521,Лето,3,7,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,13,"5,33ч",14,"0,25ч",70,"1,05ч",road,Тонкий гребень колеса грузового вагона
3,2025-08-01 06:05:48.806921406,Южно-Уральская,CSH,"Ю-УР, ШЧ-13 (Р)",2025,2024,212 days 05:05:09.816164094,305585.1636027349,672.1886568361078,0.6112676056338028,Лето,3,8,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
3,2025-08-02 05:48:51.513641346,Южно-Уральская,CT,"Ю-УР, ШЧ-13 (Р)",2025,2024,213 days 04:48:12.522884034,307008.2087147339,1423.045111998974,0.6140845070422535,Лето,3,8,0.0007456559889733,0.0007456559889733,0.0022369679669199,32.21233872364784,0,0,,,,,,,road,Тонкий гребень колеса грузового вагона
